item_id	i_artist_c	i_ablum_c	i_tag_c
24413	3952	12281	1
24414	3952	12281	1
24415	814	12282	2
24416	814	12282	53
24417	814	12282	2
24418	5887	12283	57
24419	5887	12283	2
24420	620	12284	174
24421	103	12285	52
24422	2013	12286	2
24423	4698	12287	21
24424	2444	12288	89
24425	2534	12289	70
24426	5888	12290	20
24427	5888	12290	20
24428	5889	12291	13
24429	1665	12292	13
24430	1665	12292	7
24431	1665	12292	13
24432	1665	12292	7
24433	1665	12292	7
24434	1665	12293	7
24435	546	12294	13
24436	546	12294	64
24437	1094	12295	106
24438	1094	12295	106
24439	1094	12295	106
24440	1094	12295	106
24441	1094	12295	106
24442	1094	12295	106
24443	1094	12295	106
24444	1094	12295	106
24445	1094	12295	106
24446	1094	12295	106
24447	61	12296	29
24448	61	12296	29
24449	3827	12297	2
24450	3827	12297	2
24451	3827	12297	2
24452	3827	12297	1
24453	3827	12297	2
24454	3827	12297	2
24455	3827	12297	2
24456	3827	12297	2
24457	3827	12297	2
24458	3827	12297	2
24459	3827	12297	2
24460	3827	12297	2
24461	3827	12297	2
24462	3926	12298	48
24463	452	12299	17
24464	452	12299	17
24465	5890	12300	29
24466	101	12301	13
24467	3340	12302	28
24468	1533	12303	1
24469	5891	12304	179
24470	5892	12305	51
24471	5893	12306	2
24472	4451	12307	57
24473	887	12308	33
24474	1022	12309	13
24475	1022	12310	13
24476	1022	12310	13
24477	5319	12311	2
24478	4137	12312	59
24479	1352	12313	40
24480	5894	12314	1
24481	5895	12315	2
24482	2047	12316	1
24483	2047	12316	1
24484	2047	12316	1
24485	2047	12316	1
24486	1645	12317	81
24487	5315	12318	2
24488	5315	12318	2
24489	513	12319	36
24490	513	12319	36
24491	513	12319	36
24492	513	12319	36
24493	513	12319	36
24494	513	12319	42
24495	513	12319	36
24496	513	12319	36
24497	513	12319	70
24498	513	12319	36
24499	513	12319	36
24500	513	12319	70
24501	513	12319	36
24502	2570	12320	7
24503	2570	12320	7
24504	2570	12320	7
24505	2570	12320	7
24506	5128	12321	79
24507	5128	12321	2
24508	5128	12321	57
24509	5128	12321	57
24510	130	12322	57
24511	130	12322	57
24512	130	12322	2
24513	130	12322	57
24514	130	12322	2
24515	130	12322	50
24516	130	12322	49
24517	5896	12323	1
24518	159	12324	45
24519	159	12324	45
24520	159	12324	45
24521	159	12324	45
24522	159	12324	45
24523	159	12324	45
24524	159	12324	45
24525	159	12324	45
24526	159	12325	45
24527	159	12325	45
24528	159	12325	45
24529	159	12325	29
24530	159	12325	45
24531	159	12325	45
24532	159	12325	45
24533	159	12325	45
24534	2204	12326	2
24535	5897	12327	362
24536	5065	12328	2
24537	4013	12329	50
24538	1232	12330	2
24539	1232	12330	2
24540	1232	12330	17
24541	5898	12331	2
24542	5898	12331	57
24543	5898	12331	57
24544	5898	12331	2
24545	4615	12332	7
24546	4615	12332	7
24547	4615	12332	90
24548	4615	12333	7
24549	1004	12334	50
24550	1004	12334	17
24551	1004	12334	333
24552	1782	12335	29
24553	5899	12336	79
24554	5899	12336	13
24555	827	12337	20
24556	827	12337	20
24557	827	12337	20
24558	827	12337	20
24559	827	12337	20
24560	827	12337	20
24561	827	12337	20
24562	827	12337	20
24563	827	12337	20
24564	5900	12338	2
24565	5901	12339	2
24566	493	12340	2
24567	493	12341	2
24568	5902	12342	2
24569	466	12343	33
24570	466	12343	33
24571	466	12343	33
24572	466	12343	33
24573	5903	12344	2
24574	3918	12345	13
24575	5904	12346	2
24576	5904	12346	2
24577	1884	12347	1
24578	1884	12347	1
24579	2725	12348	44
24580	2725	12348	42
24581	2725	12348	44
24582	2725	12348	42
24583	2725	12348	42
24584	5425	12349	44
24585	5425	12349	1
24586	50	12350	118
24587	50	12350	118
24588	5905	12351	2
24589	5906	12352	71
24590	5906	12352	71
24591	2283	12353	2
24592	2283	12353	2
24593	2283	12353	2
24594	3356	12354	1
24595	5907	12355	2
24596	486	12356	2
24597	486	12357	56
24598	486	12357	56
24599	486	12357	2
24600	5908	12358	1
24601	972	12359	2
24602	1822	12360	2
24603	1822	12360	2
24604	5909	12361	2
24605	5725	12362	59
24606	166	12363	13
24607	166	12363	13
24608	5847	12364	13
24609	5847	12364	31
24610	5910	12365	32
24611	5910	12366	32
24612	693	12367	70
24613	693	12367	68
24614	5821	12368	36
24615	736	12369	2
24616	4161	12370	2
24617	1125	12371	1
24618	5145	12372	33
24619	1097	12373	41
24620	1097	12373	2
24621	5911	12374	2
24622	5911	12375	2
24623	5912	12376	1
24624	1013	12377	9
24625	611	12378	7
24626	174	12379	13
24627	174	12380	13
24628	174	12381	2
24629	2542	12382	38
24630	2542	12382	38
24631	2542	12382	38
24632	3448	12383	1
24633	3813	12384	4
24634	726	12385	8
24635	726	12385	8
24636	5913	12386	144
24637	5914	12387	31
24638	5914	12387	31
24639	5914	12387	31
24640	5914	12387	31
24641	5914	12387	31
24642	5914	12387	31
24643	5914	12387	31
24644	5914	12387	31
24645	5914	12387	112
24646	5914	12387	13
24647	5914	12387	31
24648	519	12388	1
24649	5915	12389	363
24650	5916	12390	13
24651	4333	12391	2
24652	2588	12392	1
24653	2042	12393	2
24654	1131	12394	14
24655	2707	12395	32
24656	2707	12395	32
24657	2707	12395	42
24658	2707	12395	32
24659	2707	12395	227
24660	2707	12395	32
24661	5917	12396	2
24662	5182	12397	85
24663	5182	12397	85
24664	5182	12397	85
24665	5182	12397	85
24666	5182	12397	85
24667	5182	12397	85
24668	5182	12397	85
24669	2350	12398	21
24670	2350	12398	21
24671	5918	12399	41
24672	361	12400	23
24673	3800	12401	2
24674	70	12402	2
24675	5919	12403	34
24676	5920	12404	2
24677	5921	12405	1
24678	2855	12406	13
24679	3660	12407	2
24680	3117	12408	1
24681	5157	12409	2
24682	1533	12410	1
24683	5922	12411	2
24684	5923	12412	2
24685	1915	12413	1
24686	661	12414	2
24687	4048	12415	31
24688	5924	12416	19
24689	5925	12417	41
24690	5926	12418	2
24691	92	12419	7
24692	3539	12420	40
24693	3539	12421	40
24694	3539	12421	2
24695	3539	12422	40
24696	5927	12423	1
24697	5928	12424	364
24698	5929	12425	2
24699	2170	12426	2
24700	1720	12427	1
24701	2473	12428	39
24702	5930	12429	13
24703	5931	12430	2
24704	3188	12431	1
24705	5932	12432	2
24706	5932	12432	48
24707	1952	12433	1
24708	1952	12433	2
24709	1952	12433	2
24710	1394	12434	137
24711	1394	12434	137
24712	1271	12435	31
24713	2100	12436	8
24714	2100	12436	208
24715	2100	12436	208
24716	2100	12436	8
24717	3440	12437	41
24718	5933	12438	19
24719	5933	12438	41
24720	5933	12438	19
24721	5933	12438	19
24722	5933	12438	41
24723	5933	12438	41
24724	5933	12438	19
24725	5933	12438	19
24726	5933	12438	160
24727	5933	12438	160
24728	5933	12438	19
24729	5933	12438	41
24730	5933	12438	41
24731	5933	12438	257
24732	5933	12438	19
24733	5933	12438	19
24734	5933	12438	19
24735	5933	12438	28
24736	5933	12438	4
24737	5933	12438	88
24738	5933	12438	19
24739	5933	12438	41
24740	5933	12438	19
24741	5933	12438	19
24742	5933	12438	19
24743	5933	12438	19
24744	5933	12438	19
24745	1746	12439	2
24746	4454	12440	2
24747	4454	12440	1
24748	4454	12440	1
24749	4454	12440	1
24750	4454	12440	1
24751	4454	12440	1
24752	963	12441	38
24753	963	12441	38
24754	963	12441	38
24755	963	12441	38
24756	963	12441	38
24757	963	12441	38
24758	963	12441	38
24759	963	12441	38
24760	963	12441	38
24761	963	12441	38
24762	963	12441	38
24763	963	12441	38
24764	963	12441	38
24765	963	12441	38
24766	3690	12442	13
24767	3690	12442	29
24768	3690	12442	29
24769	3690	12442	13
24770	3690	12442	29
24771	3690	12442	29
24772	3690	12442	29
24773	3690	12442	13
24774	3690	12442	13
24775	3690	12442	13
24776	3690	12442	13
24777	5934	12443	76
24778	2779	12444	31
24779	2779	12444	31
24780	2779	12444	2
24781	2779	12445	2
24782	2779	12445	2
24783	2779	12445	2
24784	2779	12445	1
24785	417	12446	57
24786	5935	12447	2
24787	1216	12448	67
24788	1216	12448	67
24789	1216	12448	67
24790	2616	12449	66
24791	5471	12450	2
24792	5471	12450	2
24793	5471	12450	2
24794	5471	12450	2
24795	2813	12451	11
24796	3378	12452	71
24797	4312	12453	71
24798	4312	12454	71
24799	3433	12455	2
24800	3433	12455	19
24801	5936	12456	2
24802	2992	12457	10
24803	2992	12457	31
24804	2992	12457	43
24805	5937	12458	2
24806	834	12459	7
24807	3073	12460	1
24808	2018	12461	5
24809	673	12462	10
24810	673	12462	10
24811	673	12462	34
24812	673	12462	10
24813	673	12462	10
24814	673	12462	30
24815	673	12462	30
24816	673	12462	30
24817	673	12462	42
24818	673	12462	10
24819	673	12462	10
24820	5938	12463	38
24821	5938	12463	112
24822	5938	12463	112
24823	5938	12463	112
24824	549	12464	17
24825	5939	12465	1
24826	1976	12466	2
24827	1976	12466	3
24828	5940	12467	31
24829	5941	12468	36
24830	5941	12468	2
24831	2343	12469	13
24832	2343	12469	21
24833	1640	12470	106
24834	1640	12470	106
24835	3400	12471	3
24836	3400	12471	3
24837	2298	12472	13
24838	2995	12473	2
24839	5121	12474	2
24840	932	12475	168
24841	317	12476	79
24842	317	12476	79
24843	317	12477	2
24844	317	12477	2
24845	317	12477	2
24846	317	12477	2
24847	2115	12478	2
24848	3314	12479	17
24849	3314	12479	17
24850	3314	12480	17
24851	785	12481	107
24852	785	12481	107
24853	785	12482	21
24854	5942	12483	2
24855	924	12484	100
24856	924	12484	42
24857	924	12484	42
24858	924	12484	227
24859	924	12484	42
24860	924	12484	42
24861	924	12484	42
24862	924	12484	42
24863	3879	12485	63
24864	5894	12486	1
24865	5943	12487	2
24866	500	12488	21
24867	1687	12489	2
24868	1687	12489	2
24869	1687	12489	2
24870	5238	12490	2
24871	5944	12491	42
24872	5945	12492	2
24873	827	12493	20
24874	827	12493	20
24875	827	12493	20
24876	5946	12494	2
24877	5946	12494	42
24878	2209	12495	29
24879	2209	12495	61
24880	2209	12495	3
24881	2209	12496	3
24882	2209	12496	3
24883	4097	12497	45
24884	5947	12498	36
24885	335	12499	7
24886	335	12499	7
24887	2262	12500	36
24888	5948	12501	2
24889	5949	12502	41
24890	2210	12503	13
24891	5950	12504	36
24892	5242	12505	32
24893	2047	12506	2
24894	191	12507	13
24895	4980	12508	32
24896	5951	12509	2
24897	790	12510	125
24898	3122	12511	51
24899	435	12512	64
24900	3194	12513	2
24901	5952	12514	2
24902	549	12515	17
24903	549	12516	17
24904	2303	12517	160
24905	1649	12518	188
24906	1649	12518	188
24907	4376	12519	74
24908	3683	12520	2
24909	956	12521	114
24910	2302	12522	81
24911	3622	12523	114
24912	5953	12524	2
24913	3463	12525	36
24914	5954	12526	2
24915	2546	12527	13
24916	2546	12527	29
24917	2546	12527	29
24918	2546	12527	29
24919	2546	12527	29
24920	438	12528	70
24921	1820	12529	1
24922	3187	12530	13
24923	2624	12531	24
24924	2624	12531	24
24925	2624	12531	231
24926	680	12532	2
24927	1624	12533	79
24928	3054	12534	28
24929	3054	12534	28
24930	3054	12534	42
24931	3054	12534	42
24932	3054	12534	28
24933	3054	12534	42
24934	5955	12535	29
24935	5956	12536	2
24936	3366	12537	45
24937	1246	12538	4
24938	1246	12538	157
24939	1246	12538	41
24940	1246	12538	4
24941	1246	12538	157
24942	5049	12539	119
24943	3700	12540	38
24944	3700	12540	3
24945	3700	12540	38
24946	1014	12541	13
24947	1014	12541	29
24948	5957	12542	2
24949	4973	12543	2
24950	5958	12544	2
24951	3539	12545	1
24952	3539	12545	1
24953	3539	12545	1
24954	3539	12545	1
24955	3539	12546	64
24956	3539	12546	1
24957	3539	12546	1
24958	3539	12546	1
24959	3539	12546	1
24960	3539	12546	1
24961	3539	12546	2
24962	3539	12546	1
24963	5959	12547	2
24964	5960	12548	35
24965	5120	12549	119
24966	5961	12550	2
24967	2429	12551	2
24968	4987	12552	68
24969	4971	12553	79
24970	4971	12553	13
24971	4971	12553	28
24972	713	12554	38
24973	713	12554	38
24974	5962	12555	2
24975	999	12556	33
24976	999	12556	2
24977	3944	12557	32
24978	3944	12557	32
24979	3377	12558	2
24980	2798	12559	88
24981	2798	12559	88
24982	2798	12559	88
24983	2798	12559	88
24984	2798	12559	88
24985	2798	12559	88
24986	2798	12559	88
24987	2798	12559	88
24988	2798	12559	88
24989	2798	12559	88
24990	2798	12559	88
24991	2798	12560	88
24992	5963	12561	1
24993	2890	12562	168
24994	140	12563	45
24995	140	12563	45
24996	140	12564	2
24997	140	12564	2
24998	4117	12565	60
24999	683	12566	1
25000	3263	12567	44
25001	3263	12567	42
25002	5964	12568	2
25003	3614	12569	117
25004	3614	12569	2
25005	3614	12569	2
25006	3614	12569	2
25007	3614	12569	2
25008	3614	12569	2
25009	3614	12569	2
25010	3614	12569	2
25011	3614	12569	2
25012	3614	12569	2
25013	3614	12569	2
25014	3614	12569	2
25015	3581	12570	41
25016	3581	12571	41
25017	3581	12572	41
25018	3581	12572	41
25019	1756	12573	111
25020	1756	12573	1
25021	2485	12574	2
25022	3475	12575	2
25023	5965	12576	51
25024	1527	12577	2
25025	449	12578	4
25026	549	12579	17
25027	549	12579	17
25028	549	12580	17
25029	3557	12581	13
25030	1229	12582	9
25031	5966	12583	2
25032	5966	12583	2
25033	5966	12583	2
25034	2287	12584	13
25035	2919	12585	24
25036	2919	12585	2
25037	5967	12586	2
25038	139	12587	1
25039	5968	12588	2
25040	5968	12588	2
25041	5969	12589	2
25042	5970	12590	31
25043	625	12591	114
25044	370	12592	39
25045	755	12592	39
25046	370	12592	39
25047	855	12593	2
25048	1319	12594	66
25049	1319	12594	66
25050	1319	12595	28
25051	1319	12595	28
25052	1319	12595	88
25053	2516	12596	36
25054	5971	12597	2
25055	5972	12598	8
25056	61	12599	28
25057	3348	12600	1
25058	4875	12601	32
25059	1579	12602	2
25060	558	12603	2
25061	350	12604	1
25062	664	12605	2
25063	664	12605	2
25064	2460	12606	2
25065	2460	12606	79
25066	2730	12607	2
25067	1490	12608	1
25068	236	12609	2
25069	236	12609	2
25070	5973	12610	2
25071	5974	12611	2
25072	5974	12611	2
25073	5974	12611	2
25074	5264	12612	45
25075	617	12613	1
25076	2576	12614	13
25077	2576	12614	13
25078	3875	12615	2
25079	119	12616	1
25080	311	12617	1
25081	5975	12618	7
25082	2725	12619	42
25083	5976	12620	2
25084	4633	12621	2
25085	31	12622	77
25086	31	12622	21
25087	4657	12623	13
25088	1927	12624	29
25089	1927	12624	29
25090	1927	12624	29
25091	1927	12624	29
25092	1927	12624	29
25093	1927	12624	29
25094	1927	12624	29
25095	1927	12624	29
25096	1927	12624	29
25097	1927	12624	29
25098	1927	12624	29
25099	1927	12624	29
25100	2633	12625	2
25101	670	12626	2
25102	759	12627	2
25103	5977	12628	2
25104	5978	12629	2
25105	2449	12630	45
25106	3618	12631	2
25107	915	12632	31
25108	915	12632	334
25109	5979	12633	2
25110	148	12634	13
25111	148	12634	13
25112	148	12634	13
25113	857	12635	2
25114	2891	12636	20
25115	2891	12636	67
25116	2891	12636	20
25117	2891	12636	20
25118	2891	12636	67
25119	5980	12637	2
25120	5981	12638	2
25121	499	12639	162
25122	5982	12640	42
25123	5982	12640	2
25124	5982	12640	42
25125	1009	12641	21
25126	5983	12642	2
25127	3205	12643	13
25128	2003	12644	10
25129	5984	12645	31
25130	5985	12646	2
25131	5831	12647	177
25132	3291	12648	2
25133	5986	12649	95
25134	5987	12650	2
25135	5988	12651	85
25136	5989	12652	146
25137	5990	12653	210
25138	5990	12653	210
25139	482	12654	2
25140	482	12654	2
25141	482	12654	19
25142	482	12654	2
25143	5167	12655	2
25144	5991	12656	13
25145	2319	12657	27
25146	5992	12658	13
25147	2035	12659	42
25148	2035	12659	42
25149	2035	12659	42
25150	2232	12660	1
25151	5993	12661	81
25152	2273	12662	56
25153	2273	12662	56
25154	2273	12662	56
25155	2273	12662	56
25156	2273	12662	56
25157	2273	12662	56
25158	2273	12662	56
25159	2273	12662	56
25160	2273	12662	56
25161	2273	12662	56
25162	2273	12662	56
25163	5994	12663	2
25164	1579	12664	90
25165	1579	12664	90
25166	1579	12664	90
25167	1579	12664	90
25168	1579	12664	90
25169	1579	12664	13
25170	1579	12664	29
25171	1579	12664	13
25172	1579	12664	90
25173	1579	12664	29
25174	5589	12665	33
25175	1394	12666	137
25176	1731	12667	2
25177	1731	12667	2
25178	1731	12667	2
25179	1731	12667	2
25180	1731	12667	2
25181	1731	12667	2
25182	1731	12667	2
25183	4767	12668	2
25184	4767	12668	2
25185	4767	12668	2
25186	4767	12668	2
25187	4767	12668	2
25188	5995	12669	13
25189	974	12670	31
25190	974	12670	31
25191	974	12670	31
25192	974	12670	31
25193	5996	12671	10
25194	5997	12672	4
25195	2087	12673	2
25196	2087	12674	2
25197	5998	12675	23
25198	3237	12676	41
25199	2570	12677	7
25200	124	12678	2
25201	124	12678	2
25202	124	12678	2
25203	124	12678	2
25204	124	12678	2
25205	5999	12679	49
25206	5999	12679	49
25207	5999	12680	49
25208	587	12681	34
25209	587	12681	34
25210	587	12681	44
25211	6000	12682	2
25212	1930	12683	2
25213	884	12684	81
25214	1686	12685	7
25215	1686	12685	7
25216	1686	12685	7
25217	6001	12686	7
25218	1087	12687	2
25219	3751	12688	64
25220	3751	12688	2
25221	3751	12688	34
25222	3398	12689	12
25223	6002	12690	104
25224	6002	12690	104
25225	6002	12691	2
25226	6003	12692	2
25227	6003	12693	1
25228	6004	12694	29
25229	1887	12695	31
25230	1106	12696	1
25231	2891	12697	67
25232	2891	12697	20
25233	2891	12697	20
25234	50	12698	2
25235	6005	12699	22
25236	3315	12700	45
25237	3315	12700	45
25238	50	12701	2
25239	6006	12702	2
25240	784	12703	13
25241	784	12703	13
25242	784	12703	13
25243	784	12703	13
25244	784	12703	13
25245	199	12704	3
25246	6007	12705	2
25247	2046	12706	1
25248	2827	12707	2
25249	6008	12708	2
25250	6008	12709	2
25251	2947	12710	7
25252	2947	12710	13
25253	2947	12710	2
25254	5251	12711	166
25255	5251	12711	166
25256	4082	12712	16
25257	1678	12713	32
25258	3232	12714	2
25259	1678	12715	32
25260	3108	12716	75
25261	3108	12716	2
25262	2273	12717	56
25263	3513	12718	42
25264	2528	12719	13
25265	92	12720	1
25266	2851	12721	13
25267	2851	12722	2
25268	2851	12723	13
25269	2851	12723	13
25270	2851	12724	7
25271	2851	12724	7
25272	3477	12725	2
25273	2697	12726	2
25274	2697	12726	29
25275	2697	12726	49
25276	2697	12726	49
25277	2697	12726	2
25278	2697	12726	13
25279	1941	12727	2
25280	2512	12728	110
25281	2512	12728	110
25282	6009	12729	179
25283	6010	12730	31
25284	4386	12731	13
25285	5056	12732	89
25286	6011	12733	2
25287	6011	12733	2
25288	6011	12733	2
25289	6011	12733	2
25290	6011	12733	2
25291	6011	12733	2
25292	3712	12734	2
25293	1258	12735	1
25294	1258	12735	1
25295	1258	12735	1
25296	1258	12735	1
25297	6012	12736	2
25298	6012	12736	51
25299	1840	12737	1
25300	4804	12738	21
25301	4804	12738	20
25302	4804	12738	20
25303	4804	12738	2
25304	4804	12738	2
25305	4804	12738	2
25306	4804	12738	2
25307	4804	12738	2
25308	4804	12738	2
25309	4804	12738	2
25310	4804	12738	118
25311	4804	12738	2
25312	4804	12738	2
25313	2992	12739	10
25314	2992	12739	10
25315	1484	12740	20
25316	1484	12740	20
25317	1484	12740	20
25318	1484	12740	119
25319	1484	12740	20
25320	1484	12740	20
25321	1484	12740	20
25322	1484	12740	20
25323	1195	12741	31
25324	1195	12741	31
25325	6013	12742	2
25326	6014	12743	2
25327	2465	12744	31
25328	2465	12744	31
25329	2465	12744	31
25330	6015	12745	2
25331	2329	12746	12
25332	2329	12746	2
25333	192	12747	10
25334	6016	12748	2
25335	318	12749	32
25336	4737	12750	99
25337	6017	12751	2
25338	6018	12752	2
25339	6019	12753	118
25340	6019	12753	2
25341	1582	12754	74
25342	1167	12755	8
25343	26	12756	110
25344	1215	12757	2
25345	1215	12757	2
25346	6020	12758	2
25347	966	12759	79
25348	6021	12760	203
25349	6021	12760	13
25350	6022	12761	32
25351	3830	12762	67
25352	6023	12763	38
25353	6023	12763	2
25354	5604	12764	89
25355	5604	12764	77
25356	1417	12765	2
25357	1417	12765	38
25358	5901	12766	2
25359	6024	12767	2
25360	2925	12768	2
25361	2925	12768	202
25362	2925	12768	202
25363	6025	12769	40
25364	457	12770	99
25365	457	12770	99
25366	457	12770	99
25367	457	12771	99
25368	457	12771	99
25369	2974	12772	2
25370	2974	12772	2
25371	6026	12773	2
25372	6027	12774	2
25373	1221	12775	64
25374	1221	12775	2
25375	1221	12775	2
25376	1221	12775	2
25377	1221	12775	2
25378	2562	12776	44
25379	2562	12776	257
25380	2562	12776	257
25381	2562	12776	2
25382	2562	12776	257
25383	2562	12776	2
25384	2562	12776	257
25385	5189	12777	2
25386	713	12778	38
25387	713	12778	119
25388	713	12778	119
25389	713	12778	38
25390	713	12778	38
25391	713	12778	119
25392	713	12778	38
25393	713	12778	38
25394	713	12778	119
25395	815	12779	19
25396	4608	12780	2
25397	3366	12781	2
25398	4058	12782	42
25399	4058	12782	28
25400	3493	12783	45
25401	2130	12784	45
25402	2130	12784	64
25403	6028	12785	42
25404	6028	12785	2
25405	5655	12786	2
25406	4745	12787	8
25407	4745	12787	8
25408	4745	12787	8
25409	4745	12787	19
25410	4745	12787	8
25411	4745	12787	8
25412	6029	12788	112
25413	6029	12788	112
25414	6029	12788	112
25415	6029	12788	112
25416	6029	12789	112
25417	881	12790	24
25418	6030	12791	85
25419	6031	12792	39
25420	1426	12793	85
25421	753	12794	2
25422	6032	12795	2
25423	881	12796	131
25424	881	12796	131
25425	881	12796	2
25426	6033	12797	2
25427	6034	12798	42
25428	6034	12798	198
25429	735	12799	56
25430	1217	12800	20
25431	2304	12801	71
25432	2304	12801	71
25433	5609	12802	41
25434	6035	12803	2
25435	6036	12804	80
25436	23	12805	2
25437	23	12805	2
25438	6037	12806	136
25439	6037	12806	136
25440	6038	12807	2
25441	2725	12808	2
25442	2725	12808	2
25443	2725	12808	2
25444	2725	12808	2
25445	2725	12809	2
25446	6039	12810	99
25447	6040	12811	36
25448	2058	12812	2
25449	2058	12812	2
25450	2058	12812	2
25451	2058	12812	2
25452	2860	12813	130
25453	1706	12814	13
25454	1706	12814	13
25455	1706	12814	11
25456	1706	12814	11
25457	1706	12814	13
25458	4253	12815	57
25459	6041	12816	2
25460	6041	12816	49
25461	6042	12817	2
25462	3180	12818	118
25463	6043	12819	2
25464	6043	12819	21
25465	2451	12820	2
25466	6044	12821	2
25467	6045	12822	2
25468	6046	12823	2
25469	6047	12824	2
25470	3955	12825	7
25471	3955	12825	7
25472	3955	12825	7
25473	3955	12825	7
25474	6048	12826	2
25475	3909	12827	27
25476	6049	12828	48
25477	6050	12829	2
25478	2649	12830	1
25479	1502	12831	1
25480	4224	12832	24
25481	4224	12832	24
25482	6051	12833	2
25483	6052	12834	2
25484	6052	12834	2
25485	6052	12834	2
25486	6052	12834	2
25487	267	12835	13
25488	6053	12836	2
25489	5795	12837	24
25490	5795	12837	24
25491	1444	12838	2
25492	6054	12839	32
25493	5377	12840	2
25494	6055	12841	365
25495	6056	12842	70
25496	321	12843	31
25497	2462	12844	146
25498	4333	12845	297
25499	5010	12846	2
25500	2639	12847	2
25501	3254	12848	2
25502	208	12849	2
25503	708	12850	366
25504	3302	12851	2
25505	6057	12852	76
25506	6057	12852	182
25507	4251	12853	2
25508	3494	12854	2
25509	191	12855	48
25510	6058	12856	367
25511	6059	12857	2
25512	6059	12857	13
25513	5831	12858	177
25514	6060	12859	368
25515	6060	12859	1
25516	6061	12860	2
25517	6062	12861	24
25518	6062	12861	10
25519	6062	12861	42
25520	6062	12861	221
25521	6062	12861	221
25522	6062	12861	179
25523	1291	12862	2
25524	5750	12863	2
25525	5750	12863	2
25526	2223	12864	2
25527	1106	12865	2
25528	5749	12866	2
25529	6063	12867	97
25530	6064	12868	2
25531	6064	12868	1
25532	6065	12869	77
25533	2800	12870	2
25534	6066	12871	1
25535	4100	12872	13
25536	4100	12872	49
25537	4100	12872	13
25538	4100	12872	13
25539	706	12873	85
25540	1952	12874	2
25541	6067	12875	13
25542	5504	12876	7
25543	3809	12877	3
25544	3809	12877	56
25545	670	12878	2
25546	6068	12879	2
25547	5887	12880	2
25548	5887	12880	2
25549	5887	12880	2
25550	5887	12880	2
25551	5887	12880	128
25552	6069	12881	2
25553	191	12882	2
25554	6070	12883	2
25555	1473	12884	41
25556	686	12885	3
25557	686	12885	3
25558	686	12885	3
25559	686	12885	3
25560	686	12886	3
25561	686	12887	3
25562	1677	12888	64
25563	1677	12888	64
25564	1677	12888	64
25565	1677	12888	64
25566	800	12889	7
25567	5160	12890	13
25568	1680	12891	13
25569	3425	12892	1
25570	3425	12892	13
25571	514	12893	19
25572	2801	12894	32
25573	890	12895	13
25574	890	12895	13
25575	890	12896	13
25576	4590	12897	77
25577	1636	12898	31
25578	300	12899	56
25579	300	12899	56
25580	300	12899	2
25581	4754	12900	13
25582	4754	12900	13
25583	5217	12901	34
25584	106	12902	2
25585	106	12902	2
25586	106	12902	2
25587	106	12902	2
25588	106	12902	60
25589	106	12902	2
25590	106	12902	60
25591	106	12902	60
25592	106	12902	2
25593	6071	12903	238
25594	6072	12904	2
25595	6072	12904	2
25596	6073	12905	48
25597	1237	12906	2
25598	1237	12906	70
25599	365	12907	1
25600	365	12907	1
25601	640	12908	46
25602	640	12908	2
25603	640	12908	46
25604	640	12908	2
25605	640	12908	46
25606	640	12908	46
25607	640	12908	2
25608	640	12908	2
25609	640	12908	2
25610	640	12908	29
25611	640	12908	2
25612	640	12908	2
25613	640	12908	2
25614	640	12908	2
25615	640	12908	127
25616	640	12908	2
25617	640	12908	46
25618	640	12908	29
25619	6074	12909	2
25620	2918	12910	64
25621	2918	12910	64
25622	2918	12910	64
25623	2918	12910	64
25624	2918	12910	64
25625	2918	12910	34
25626	2918	12910	34
25627	1656	12911	2
25628	3952	12912	1
25629	2345	12913	31
25630	2345	12913	31
25631	670	12914	2
25632	6075	12915	1
25633	501	12916	31
25634	2235	12917	13
25635	2235	12917	39
25636	2235	12917	40
25637	2235	12917	42
25638	2235	12917	93
25639	2235	12917	337
25640	2235	12917	299
25641	2235	12917	28
25642	2235	12917	93
25643	2235	12917	40
25644	2235	12917	299
25645	2235	12917	28
25646	6076	12918	2
25647	1981	12919	38
25648	6077	12920	2
25649	6078	12921	13
25650	6079	12922	2
25651	14	12923	2
25652	6080	12924	29
25653	3820	12925	369
25654	3820	12925	2
25655	3820	12925	31
25656	3820	12926	2
25657	3820	12926	369
25658	3820	12926	2
25659	3820	12926	2
25660	3820	12926	31
25661	2173	12927	2
25662	6081	12928	2
25663	2932	12929	13
25664	2932	12929	13
25665	2932	12929	13
25666	2932	12929	13
25667	2932	12929	13
25668	2932	12929	13
25669	2932	12929	13
25670	2932	12929	13
25671	2932	12929	13
25672	4721	12930	31
25673	3808	12931	1
25674	401	12932	91
25675	401	12932	21
25676	1836	12933	8
25677	2087	12934	2
25678	2087	12935	2
25679	840	12936	2
25680	840	12936	49
25681	840	12937	17
25682	3703	12938	2
25683	2212	12939	2
25684	2212	12939	46
25685	2212	12939	2
25686	2212	12939	46
25687	2212	12939	46
25688	2212	12939	1
25689	2212	12939	2
25690	2212	12939	51
25691	2212	12939	2
25692	2212	12939	13
25693	2212	12939	29
25694	2212	12939	13
25695	6082	12940	2
25696	6082	12940	51
25697	1508	12941	2
25698	1508	12941	2
25699	189	12942	2
25700	189	12942	2
25701	189	12942	2
25702	189	12942	2
25703	189	12942	2
25704	3532	12943	11
25705	3975	12944	24
25706	3975	12944	2
25707	3975	12944	24
25708	3975	12944	2
25709	18	12945	13
25710	6083	12946	109
